name,altName,country,lat,lon,action,islandCrag,islandCragId
LAgoa azul,Rio de Mouro,Portugal,38.764802,-9.401271,map,Rio Das Ostras,516e08e562bfea195a0000e8
Holyhead mountain,Liverpool,United Kingdom,53.311698,-4.675798,add,,
Echo Rock,Joshua Tree,USA,34.026824,-116.141766,map,Joshua Tree,516cf537bdc0f71fdd00748b
Guaria (Guia de Isora),Arona,Spain,28.194957,-16.755738,map,Guaria,516d1ec8bdc0f71fdd023a5b
Pont-a-Lesse,Namur,Belgium,50.224367,4.912755,map,Pont À Lesse,516e12f362bfea195a005f7f
Spaarnwoude,Velsen-Zuid,Netherlands,52.448216,4.677479,add,,
Aroco Viejo,La Laguna,Spain,28.184881,-16.491772,map,La Laguna,516d677abdc0f71fdd047bbf
Robin Hood's Stride,Peak District,United Kingdom,53.157798,-1.661409,map,Peak District,516e4e6362bfea195a01a8b2
Hasjka skala,null,null,null,null,add,,
Los Dinamos - 4° Dinamo,null,null,null,null,map,Los Dinamos,516e3be362bfea195a01614d
Falesia dell'Eco inferiore,Finale Ligure,Italy,44.12,8.2,add,,
Guides Rock,Calgary,Canada,51.169442,-115.680542,add,,
Abella de la Conca,Barcelona,Spain,42.162894,1.09417,map,Barcelona,516d1ec8bdc0f71fdd023ad9
Schleierwasserfall,Kufstein,Austria,47.545162,12.361593,add,,
Kongeveggen,Trondheim,Norway,63.470178,9.485975,add,,
Bens wall i Länna,Stockholm,Sweden,59.15952,18.069334,add,,
Varazze - terra di mezzo,null,null,null,null,map,Varazze,516d6779bdc0f71fdd047a7e
Viaduc des Fauvettes,Versailles,France,48.678955,2.152661,map,Viaduc Des Fauvettes,516d4ae8bdc0f71fdd03b7e7
Sabart,Toulouse,France,42.832328,1.601901,map,Sabart,516d4ae8bdc0f71fdd03b791
Janówek,Legionowo,Poland,52.431368,20.795562,map,Janówek,516dc233a115619246003474
Poseidonas,Athens,Greece,38.075933,23.883848,map,Athens,516ce980bdc0f71fdd00006b
Hartman Rocks,Gunnison,USA,38.499684,-106.959286,add,,
Bavarian Alps,Innsbruck,Austria,47.370222,11.145973,add,,
The Boulder Factory,null,null,35.188926,76.172786,add,,
Hoyanco Chonta,Cuernavaca,Mexico,18.647465,-99.524596,add,,
Xàtiva,Gandia,Spain,38.982827,-0.528921,map,Gandía,516d1ec8bdc0f71fdd023938
Nasenwand,Weinzierl bei Krems,Austria,48.403523,15.515514,add,,
Orford,Sherbrooke,Canada,45.299645,-72.2294,map,Orford,516e206362bfea195a00c3e1
Catanico Boulders,Cagayan de Oro,Philippines,8.458195,124.707012,add,,
Génat,Toulouse,France,42.817251,1.565846,map,Génat,516d4ae8bdc0f71fdd03b733
Mount tibrogargan,Caboolture,Australia,-26.92714,152.948012,add,,
Mont Blanc du Tacul,Chamonix,France,45.855684,6.887234,map,Chamonix,516d4ae8bdc0f71fdd03b749
"Pollen Grains, Bishop",Bishop,USA,37.391709,-118.558617,map,Bishop,516cf537bdc0f71fdd00747e
Sagpulon Boulders,Cagayan de Oro,Philippines,8.641783,124.774132,add,,
Colline de lun,Marseille,France,43.221502,5.409544,add,,
Flintstone wall,Nerang,Australia,-28.10579,153.264663,add,,
"Cuba, Prado de Esculturas",null,null,null,null,map,Viñales,516e818162bfea195a02bd9e
Ohjigatake,Kurashiki,Japan,34.460895,133.881909,add,,
"Manalmon, Bulacan",San Ildefonso,Philippines,15.146618,120.987368,add,,
Nacka GK,Stockholm,Sweden,59.34085,18.355837,add,,
Tautavel,Perpignan,France,42.81404,2.747955,map,Tautavel,516d4ae8bdc0f71fdd03b73a
Woodfords Canyon,South lake tahoe,USA,38.76613,-119.86599,map,South Lake Tahoe,516cf537bdc0f71fdd00758f
Kisra,Nahariyya,Israel,32.97335,35.298227,add,,
Warrior Wall,Denver,"CO, USA",39.467558,-106.338837,add,,
Suncuius,Zalău,Romania,46.93444,22.547379,map,Suncuius,516e6b1662bfea195a024c9e
Montejunto,Lisbon,Portugal,39.207517,-9.026213,map,Montejunto,516e5e3962bfea195a020b89
Roches qui Dansent,Valence,France,45.159898,4.862874,map,Roches Qui Dansent,516d4ae7bdc0f71fdd03b6f4
Penedo da amizade,Rio de Mouro,Portugal,38.800353,-9.388719,map,Rio Das Ostras,516e08e562bfea195a0000e8
Pärkänvuori,Kustavi,Finland,60.633869,21.547966,map,Pärkänvuori,516e621c62bfea195a022023
"Holcomb Valley Pinnacles, CA, USA",Redlands,"CA, USA",34.273106,-116.950836,add,,
Kuvauen,Tønsberg,Norway,59.097808,10.848902,add,,
Bukit Keteri,null,null,null,null,add,,
Fraguel,Mallorca,Spain,39.699791,2.719532,map,Mallorca,516d1ec8bdc0f71fdd02392b
La Pampilla,Coquimbo,Chile,-29.96304,-71.352167,add,,
Sokole Góry,Olsztyn,Poland,50.730425,19.268565,map,Sokole Góry,516dc234a1156192460034ca
Timna Park,Al `Aqabah,Jordan,29.769369,34.954462,add,,
Blatnica,null,null,null,null,add,,
San Luis Valley,null,null,null,null,add,,
St Bees,Liverpool,United Kingdom,54.499655,-3.626132,map,St Bees,516e4e6362bfea195a01a8c2
Maurertal,Innsbruck,Austria,47.016429,12.318935,map,Maurertal,516ec82d91e6730000000070
Mont-ral,Costa Daurada,Spain,41.279548,1.105371,map,Montaigle,516e12f362bfea195a005f86
Cordillera blanca,null,null,null,null,add,,
Yakage Kameshima Camp Site,Kurashiki,Japan,34.636747,133.587851,add,,
Porth Ysgo,Liverpool,United Kingdom,52.804603,-4.656508,map,Porth Ysgo,516e4e6362bfea195a01a8c5
Elseberg,Bohuslän,Sweden,58.3593,11.948881,map,Bohuslän,516e27c062bfea195a00ffdd
"Jasper Boulders, Ranchita, CA",San Diego,"CA, USA",33.191927,-116.498746,add,,
Gautefall,Skien,Norway,59.04881,8.671045,map,Gautefall,516e3f5762bfea195a017759
Meijiang Geology Park,Xiangtan,China,27.730216,111.673828,add,,
La Clape,Béziers,France,43.12805,3.093338,map,La Clape,516d4ae8bdc0f71fdd03b78c
Sinite stegi,Vratsa,Bulgaria,43.193882,23.506837,map,Vratsa,516e717562bfea195a0270a2
Spearfish canyon,Rapid City,"SD, USA",44.339688,-103.861141,map,Spearfish Canyon,516cf536bdc0f71fdd007379
Kallebäck,Göteborg,Sweden,57.677654,12.012691,add,,
Windbergfels,Zürich,Switzerland,47.760387,8.139413,add,,
Engelberg,Lucerne,Switzerland,46.800529,8.442478,map,Engelberg,516e14ce62bfea195a006cd0
Montejaque,Marbella,Spain,36.727173,-5.250596,add,,
Randholmen,Halden,Norway,59.159162,10.919882,add,,
Rocca di Corno,Finale Ligure,Italy,44.195844,8.362563,add,,
Ahvenanmaa,Åland,Finland,60.168842,19.915466,map,Ahvenanmaa,516e621c62bfea195a022056
Red Rocks - Second Pullout West,Las Vegas,"NV, USA",36.156172,-115.438499,map,Red Rock,516cf537bdc0f71fdd00759e
Rian Cornei,Finale Ligure,Italy,44.211584,8.343231,map,Rian Cornei,516d677abdc0f71fdd047bf7
Göschnen - Switzerland,Zürich,Switzerland,46.668346,8.586717,add,,
Wied Il Mielah,Mosta,Malta,36.078881,14.213058,add,,
"Safjället, Mölndal",Göteborg,Sweden,57.666822,12.002649,map,Safjället,516e27c062bfea195a010024
Gastlosen,Bern,Switzerland,46.583642,7.281618,map,Gastlosen,516e14ce62bfea195a006c3b
"First Gully, San Francisco Peaks",Flagstaff,USA,35.305731,-111.705905,map,Flagstaff,516cf537bdc0f71fdd007492
Grefsenåsen,null,null,null,null,add,,
Wied Ix Xlendi,Mosta,Malta,36.029527,14.217854,add,,
Devil's Kitchen,Lander,USA,42.844105,-108.983291,map,Devil's Kitchen,516cf537bdc0f71fdd007534
Ariege,null,null,null,null,add,,
Steinfeld,Wels,Austria,47.653016,13.797455,map,Mt Wellington,516d8d0ebdc0f71fdd054830
La Sorueda,Las Palmas De Gran Canaria,Spain,27.892722,-15.545418,add,,
Raatokivi,Oulu,Finland,65.134262,25.934343,add,,
Châteaudouble,null,null,null,null,map,Chateaudouble,516d4ae8bdc0f71fdd03b73e
Eulenwand,Frankenjura,Germany,49.921734,11.082112,map,Frankenjura,516e14ce62bfea195a006cb6
Colle Dell' Orso,Campobasso,Italy,41.621169,14.406681,map,Colle Dell'orso,516d677abdc0f71fdd047b80
Saanan jyrkänne,Tromsø,Norway,69.04296,20.839605,add,,
Grotte du Brotsch,Strasbourg,France,48.703141,7.325993,map,Grotte Du Brotsch,516d4ae8bdc0f71fdd03b722
Buckstones Edge,Yorkshire,United Kingdom,53.618808,-1.974465,add,,
PlayaTorviscas beach - Bouldering,Arona,Spain,28.082074,-16.735654,add,,
Bauchet,Marseille,France,43.753303,6.316924,add,,
"Enoteca, Albenga",Finale Ligure,Italy,44.101948,8.086206,add,,
Burglesauer Gebiet,Frankenjura,Germany,49.999323,11.08625,map,Frankenjura,516e14ce62bfea195a006cb6
Chesod,null,null,null,null,add,,
"Cathedral Boulders, Yosemite",Yosemite,USA,37.719083,-119.628438,map,Yosemite,516cf537bdc0f71fdd007484
Corcovado,Rio De Janeiro,Brazil,-22.951705,-43.209851,map,Rio Das Ostras,516e08e562bfea195a0000e8
Sospel,Nice,France,43.887259,7.481129,add,,
Narutaki,Takamatsu,Japan,33.982083,134.074366,add,,
Umgeni Valley,Pietermaritzburg,South Africa,-29.47562,30.270424,map,Umgeni Valley,516dbb38a11561924600006d
"Hospital Boulders, Gadsden, AL",null,null,null,null,map,Hospital Boulders,516cf537bdc0f71fdd007500
St. Bees Head,Liverpool,United Kingdom,54.515253,-3.640122,add,,
Oudtshoorn,null,null,-33.37609,22.17526,map,Oudtshoorn,516dbb38a11561924600006b
Taylor Canyon,null,null,null,null,add,,
Chironico,null,null,null,null,map,Chironico,516e14ce62bfea195a006cc1
Oorlogskloof,Worcester,South Africa,-33.717843,19.981685,add,,
Knuten,Arendal,Norway,58.626927,9.048786,add,,
Eventyrveggen-Eikefet,Bergen,Norway,60.713931,5.552387,map,Bergen,516cec69bdc0f71fdd00146b
Polekhab,Karaj,"Iran, Islamic Republic of",36.018004,51.147288,add,,
La arboleda,Bilbao,Spain,43.284672,-3.054849,add,,
Villajoyosa,Costa Blanca,Spain,38.514779,-0.194428,map,Costa Blanca,516d1ec8bdc0f71fdd023ac5
Löta,Västervik,Sweden,57.904736,16.213546,map,Västervik,516e27c062bfea195a00ffb3
"Harau Valley, Sumatra",Payakumbuh,Indonesia,-0.129068,100.688051,add,,
Pine Canyon,Walnut Creek,"CA, USA",37.880764,-121.986544,add,,
Benadalid,Marbella,Spain,36.59975,-5.277107,add,,
Solna Jama,Ústí nad Orlicí,Czech Republic,50.188715,16.607981,add,,
The Gibbon Roof,Krabi,Thailand,8.021644,98.839617,add,,
Venjetindan,Molde,Norway,62.505582,7.835741,add,,
"Linville River Gorge, NC",null,null,null,null,add,,
"Echo Cliffs, Santa Monica, CA",Thousand Oaks,"CA, USA",34.125265,-118.92698,map,Echo Cliffs,516cf536bdc0f71fdd00739e
Beli Iskar,Samokov,Bulgaria,42.264797,23.537826,map,Beli Iskar,516e717662bfea195a0270b3
King Fin Boulder,Poudre Canyon,"CO, USA",40.702114,-105.560589,map,Poudre Canyon,516cf537bdc0f71fdd00748c
Puerto del Viento,El Chorro,Spain,36.793323,-5.048454,map,El Chorro,516d1ec8bdc0f71fdd023928
Ramshaw Rocks,Peak District,United Kingdom,53.156859,-1.973591,map,Peak District,516e4e6362bfea195a01a8b2
Gaucín,Marbella,Spain,36.516966,-5.311568,add,,
Carderock,Washington,"DC, USA",38.975892,-77.205734,add,,
Varazze - dimora degli elfi,null,null,null,null,map,Varazze,516d6779bdc0f71fdd047a7e
Le Salève (Blocs),Geneva,Switzerland,46.135681,6.162963,add,,
Norra berget,Sundsvall,Sweden,62.398423,17.2857,add,,
Santa cruz,Ostrowiec Świętokrzyski,Poland,51.001765,21.184473,add,,
Viljakansaari,Lappeenranta,Finland,61.557053,28.551793,add,,
Nolby,Sundsvall,Sweden,62.301384,17.366949,map,Nolby,516e27bf62bfea195a00ff5f
Udden,Östersund,Sweden,63.241145,15.209704,map,Udden,516e27c062bfea195a01000f
Nyckelviken,Stockholm,Sweden,59.318737,18.188172,map,Nyckelviken,516e27c062bfea195a010006
Revelstoke,Kamloops,Canada,50.979912,-118.320748,map,Revelstoke,516e206362bfea195a00c3c4
Hanuman,Bafa,Turkey,37.49854,27.53161,map,Bafa Lake,516d86d6bdc0f71fdd052419
Ryöstönmäki,Hämeenlinna,Finland,61.113603,23.966374,map,Hämeenlinna,516e621c62bfea195a022053
Campground,Rocklands,South Africa,-32.136319,19.001627,map,Campground,516d8d0fbdc0f71fdd054872
Forsby,Västervik,Sweden,58.044821,16.521378,map,Forsby,516e27c062bfea195a00ffeb
Ruutananvuori (Siuro),Nokia,Finland,61.482849,23.372469,add,,
Hundberget,Boden,Sweden,65.681602,21.0331,map,Hundberget,516e27bf62bfea195a00ff8c
Norra Svalehult,Kalmar,Sweden,56.683267,15.878403,add,,
Södra berget,Sundsvall,Sweden,62.363517,17.341887,add,,
Matinkivi,Vaasa,Finland,62.993278,22.313018,map,Vaasa,516e621c62bfea195a022031
Mont d'Olivet,Fontainebleau,France,48.259256,2.709718,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
The Boulderfields,Kelowna,Canada,49.761308,-119.426837,add,,
Bahçe,Bafa,Turkey,37.499968,27.526916,map,Bahchisaraj,516e6d8462bfea195a0259e1
Suvilahti,Vaasa,Finland,63.074428,21.660524,map,Vaasa,516e621c62bfea195a022031
Ollinsalo,Kuopio,Finland,62.743751,27.195859,add,,
Björnmyran,Uppsala,Sweden,59.882844,17.229942,add,,
Upper Pine Creek,Buena Vista,USA,38.978277,-106.244981,add,,
Lower Gorge,Red River Gorge,USA,37.862725,-83.661404,map,Red River Gorge,516cf537bdc0f71fdd0074d2
Melaniemi,Vaasa,Finland,63.079918,21.69611,map,Vaasa,516e621c62bfea195a022031
Ruopsa,Rovaniemi,Finland,66.580386,27.305484,add,,
Val David,Montréal,Canada,46.02927,-74.192047,add,,
Roadkill Cafe,Rocklands,South Africa,-32.115839,19.068317,map,Rocklands,516dbb38a115619246000076
Flaten,Stockholm,Sweden,59.258892,18.154086,map,Flaten,516e27bf62bfea195a00ff44
Riverside,Rocklands,South Africa,-32.137718,18.987207,map,Riverside Quarry,516cf536bdc0f71fdd00739f
Stensö,Kalmar,Sweden,56.635321,16.316929,add,,
Hälleborg,Västerås,Sweden,59.606567,16.464686,map,Hälleborg,516e27c062bfea195a010031
Höreda,Nässjö,Sweden,57.607084,15.030134,add,,
Eikremsvingen,Ålesund,Norway,62.168007,6.010588,add,,
Råby,Västerås,Sweden,59.607436,16.505928,map,Råby,516e27c062bfea195a010028
Bulamsan,Seoul,"Korea, Republic of",37.658615,127.098789,add,,
Guanella Pass,Denver,"CO, USA",39.6361,-105.708733,map,Guanella Pass,516cf537bdc0f71fdd0074fe
Backabo,Karlskrona,Sweden,56.206752,15.622387,map,Karlskrona,516e27c062bfea195a010042
Malachovske skalky,Banská Bystrica,Slovakia,48.714305,19.115627,add,,
Larsmo-kivet,Pietarsaari,Finland,63.79979,22.832946,add,,
Pohojammaa kivet,Vaasa,Finland,63.109368,21.72025,map,Vaasa,516e621c62bfea195a022031
Skuru,Stockholm,Sweden,59.312246,18.215675,add,,
Kulberget,Stockholm,Sweden,59.323776,18.182673,map,Kulberget,516e27bf62bfea195a00ff8b
Echo Valley,Cape Town,South Africa,-34.124062,18.443384,map,Echo Valley,516d1ec8bdc0f71fdd0239aa
Nåsten,Uppsala,Sweden,59.831619,17.540922,map,Nåsten,516e27c062bfea195a00ffc8
Sidon,Little Rock,"AR, USA",35.354231,-91.919239,map,Little Rock City,516cf537bdc0f71fdd007481
Hietavaara,Rovaniemi,Finland,66.397081,25.525746,add,,
Brappersberget / Lyse Kyrka,Bohuslän,Sweden,58.31925,11.46934,map,Bohuslän,516e27c062bfea195a00ffdd
Volda,Ålesund,Norway,62.155241,6.084846,add,,
Enskällaboberg,Värnamo,Sweden,57.228994,13.694072,map,Enskällaboberg,516e27c062bfea195a00ffd9
Knivsta,Uppsala,Sweden,59.714045,17.833643,add,,
"Sandsund, Nauvo",Turku,Finland,60.123959,21.87099,add,,
Ristinummi,Vaasa,Finland,63.097166,21.707611,map,Vaasa,516e621c62bfea195a022031
Katiskoski,Hämeenlinna,Finland,60.925594,24.443514,map,Hämeenlinna,516e621c62bfea195a022053
Lindbomstjärn,Sundsvall,Sweden,62.235019,17.527313,add,,
Koskenkylä,Varkaus,Finland,62.160171,27.841694,add,,
Hogen,Bohuslän,Sweden,58.331674,11.482523,map,Bohuslän,516e27c062bfea195a00ffdd
Kakarakallio,Tampere,Finland,61.478178,23.470187,add,,
Drei Zinnen,Fontainebleau,France,48.394199,2.55582,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Uutela,Helsinki,Finland,60.19927,25.160569,add,,
Kevershäll,Oskarshamn,Sweden,57.066415,16.3782,add,,
Questa Dome,El Rito,USA,36.79487,-105.534325,map,El Rito,516cf536bdc0f71fdd0073a8
Peninha,Rio de Mouro,Portugal,38.770263,-9.458574,map,Rio Das Ostras,516e08e562bfea195a0000e8
Fredrika,Umeå,Sweden,64.185352,18.085204,add,,
Stenshuvud,Copenhagen,Denmark,55.661707,14.273568,add,,
Hästberget,Sundsvall,Sweden,62.36289,17.464142,map,Hästberget,516e27c062bfea195a01001f
Räski,Kotka,Finland,60.471043,26.83181,add,,
Rödeby syd - Golfbanan,Karlskrona,Sweden,56.248667,15.600286,map,Karlskrona,516e27c062bfea195a010042
Husvik,Tønsberg,Norway,59.255033,10.466602,add,,
Uppvärmningsblocken,Växjö,Sweden,56.872831,14.835984,add,,
Gråbo,Lerum,Sweden,57.836802,12.300224,add,,
Ślęża Mt.,Świdnica,Poland,50.864153,16.710377,add,,
Gamla Hamnskogen,Pietarsaari,Finland,63.682647,22.696156,add,,
Pilar,Santa Fe,"NM, USA",36.306784,-105.767285,map,Valle Santa Felicita,516d677abdc0f71fdd047b84
Neulaniemi,Kuopio,Finland,62.894435,27.614608,add,,
Liperin kivet,Joensuu,Finland,62.457638,29.556269,add,,
8 Day Rain,Rocklands,South Africa,-32.084284,19.050379,map,Rocklands,516dbb38a115619246000076
Ölsjön,Eskilstuna,Sweden,59.27042,16.406107,add,,
Pont du Diable,Brussels,Belgium,50.827561,4.424149,map,Pont Du Fosse,516d4ae8bdc0f71fdd03b831
Avrupa,Bafa,Turkey,37.505207,27.528048,map,Bafa Lake,516d86d6bdc0f71fdd052419
Sura-Ramnäs,Västerås,Sweden,59.747175,16.23348,add,,
Silversurfer,Vaasa,Finland,63.050443,21.771652,map,Vaasa,516e621c62bfea195a022031
Церківна,Stryy,Ukraine,49.001337,23.758836,add,,
Nynäshamn,Stockholm,Sweden,58.879878,17.93521,map,Nynäshamn,516e27c062bfea195a00ffea
Orpokivi,Varkaus,Finland,62.459668,27.963823,add,,
Capuchos,Rio de Mouro,Portugal,38.785268,-9.437084,map,Rio Das Ostras,516e08e562bfea195a0000e8
Takahavis,Lahti,Finland,60.967026,25.464377,add,,
Rintalanvuori,Seinäjoki,Finland,62.784535,22.749424,add,,
Gnarp,Sundsvall,Sweden,62.000953,17.258003,add,,
Ruusupuro,Vaasa,Finland,63.040556,22.397923,map,Vaasa,516e621c62bfea195a022031
Puntala,Imatra,Finland,61.266561,29.009657,add,,
Lone Wadi,Little Rock,"AR, USA",35.382105,-91.981985,map,Little Rock City,516cf537bdc0f71fdd007481
Rantasipi,Jyväskylä,Finland,62.260173,25.699511,map,Jyväskylä,516e621c62bfea195a022047
Gilltuna,Västerås,Sweden,59.594667,16.431727,map,Gilltuna,516e27c062bfea195a01003f
Kortedala,Göteborg,Sweden,57.755633,12.020288,add,,
Weisse wand,Nürnberg,Germany,49.543563,11.539249,map,Weiße Wand,516ec82e91e6730000000094
Fälleberget,Härnösand,Sweden,62.584549,17.858233,add,,
St. James Park,Cape Town,South Africa,-34.107434,18.43096,add,,
Peltosaari,Porvoo,Finland,60.485149,25.890978,add,,
Jönköping nord väst,Jönköping,Sweden,57.791357,14.134855,add,,
Palomäki,Tampere,Finland,61.422026,23.725272,add,,
Mogan,Sundsvall,Sweden,62.040568,17.376938,map,Mogan,516d1ec8bdc0f71fdd0238ce
"Vammakivet, Pinsiö",Tampere,Finland,61.505072,23.416286,add,,
Pony Pasture Crag,Richmond,"VA, USA",37.55111,-77.522235,add,,
Viilarintie,Helsinki,Finland,60.217298,25.054708,add,,
Vägen,Östersund,Sweden,63.223479,15.250531,add,,
Västerkvarn,Växjö,Sweden,57.316743,14.523239,add,,
Husklint,Åland,Finland,60.4132,19.9021,map,Åland,516e621c62bfea195a022030
Sassy's,Rocklands,South Africa,-32.053917,19.022999,map,Rocklands,516dbb38a115619246000076
Masala,Espoo,Finland,60.172514,24.515813,map,Espoo,516e621c62bfea195a022036
Cassepot Roches Grises,Fontainebleau,France,48.4408,2.68977,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Kilpimäki,Kuopio,Finland,62.633454,26.768832,add,,
Mannum Waterfalls,Adelaide,Australia,-34.929879,139.217623,add,,
Marjuvuori,Hamina,Finland,60.69667,27.222018,add,,
Södra 3,Sundsvall,Sweden,62.367956,17.30352,add,,
Örsjön,Härnösand,Sweden,62.595573,18.01637,add,,
Puiselet Le Paradis,Fontainebleau,France,48.268398,2.63852,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Kalvsbergen,Åland,Finland,60.404698,19.791098,map,Åland,516e621c62bfea195a022030
Ramnäs,Västerås,Sweden,59.770226,16.156785,map,Ramnaslätt,516e27bf62bfea195a00ffa7
Hagaparken,Stockholm,Sweden,59.359096,18.037114,map,Hagaparken,516e27c062bfea195a010039
Nåsten-Enköpingsvägen,Uppsala,Sweden,59.833781,17.522002,map,Nåsten,516e27c062bfea195a00ffc8
Storulvån,Trondheim,Norway,63.156681,12.338282,add,,
Sikiölä,Imatra,Finland,61.355148,28.883609,map,Sikiölä,516e621c62bfea195a02205e
Battleship Edge,Dorset,United Kingdom,50.53438,-2.45347,map,Battleship Edge,516e4e6262bfea195a01a8a1
Rocher Gréau,Fontainebleau,France,48.263184,2.685255,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Pukeberget,Uppsala,Sweden,59.794309,17.163305,add,,
Käärmerakka,Rovaniemi,Finland,66.700722,24.956217,add,,
Viiluvuori,Hamina,Finland,60.701668,27.228842,add,,
Zagor,Bafa,Turkey,37.492277,27.539978,map,Bafa Lake,516d86d6bdc0f71fdd052419
Djurgårdsblocken,Stockholm,Sweden,59.337851,18.125982,map,Djurgårdsblocken,516e27c062bfea195a010007
Løkenhavna,Oslo,Norway,59.928657,10.505456,map,Løkenhavna,516e3f5a62bfea195a017789
Buråsen,Uddevalla,Sweden,58.52286,11.534632,map,Buråsen,516e3f5a62bfea195a0177f8
Lyckeberg,Nässjö,Sweden,57.65457,14.940762,add,,
Torne,Växjö,Sweden,56.688718,14.599628,map,Tornetti,516d677abdc0f71fdd047b51
Isokyrö,Vaasa,Finland,62.995027,22.295164,map,Vaasa,516e621c62bfea195a022031
Hallstaberget,Södertälje,Sweden,59.2087,17.736311,map,Hallstaberget,516e27bf62bfea195a00ffaf
Suljantie,Lappeenranta,Finland,61.531769,29.159045,add,,
Junibosand,Sundsvall,Sweden,62.230995,17.609968,add,,
Mabley Green,London,United Kingdom,51.548904,-0.032439,map,Mabley Green,516e4e6362bfea195a01a8fa
Predikstolen,Uppsala,Sweden,59.809829,17.601299,map,Predikstolen,516e27bf62bfea195a00ff99
Góra Krzywicka,Kraków,Poland,49.786363,19.997349,add,,
Hålahult,Örebro,Sweden,59.438813,15.132481,add,,
Eksynyt suunnistaja,Helsinki,Finland,60.301566,25.172535,add,,
Hållsta,Eskilstuna,Sweden,59.301304,16.465382,map,Hallstaberget,516e27bf62bfea195a00ffaf
Mäntysuo,Pori,Finland,61.573993,22.045269,add,,
Råby-Rekarne,Eskilstuna,Sweden,59.392582,16.353536,map,Råby,516e27c062bfea195a010028
Calabogie,Ottawa,Canada,45.272712,-76.814861,add,,
Kalkkivuori,Helsinki,Finland,60.27676,25.066853,add,,
Retulan kivi,Hämeenlinna,Finland,61.188014,24.410974,map,Hämeenlinna,516e621c62bfea195a022053
Maskun koulu,Turku,Finland,60.568816,22.108603,add,,
Hammern,Oslo,Norway,59.989473,11.20527,map,Hammern,516e3f5a62bfea195a0177fc
Nakkivuori,Forssa,Finland,60.681669,23.582325,add,,
Hynkeberget,Espoo,Finland,60.267641,24.611344,map,Espoo,516e621c62bfea195a022036
Korslöt golfbana,Köping,Sweden,59.553265,15.953367,map,Köpegårda,516e27bf62bfea195a00ffa9
Kivisalonmäki,Tampere,Finland,61.549602,23.469028,add,,
Østmarksetra,Oslo,Norway,59.890229,10.865993,map,Østmarksetra,516e3f5762bfea195a01777c
Merivartiolaitos,Kokkola,Finland,63.871139,22.922783,add,,
Cheung Chau,null,null,22.196681,114.023339,add,,
